FileName,text,audio
975_s_1_neu,9,450
976_s_1_ang,34,676
977_s_1_ang,44,1428
978_s_1_sad,35,1485
979_s_1_sad,23,714
97_s_1_ang,7,201
980_s_1_neu,7,138
981_s_1_neu,4,165
982_s_1_sad,7,300
983_s_1_sad,10,336
984_s_1_sad,11,433
985_s_1_sad,17,671
986_s_1_sad,4,188
987_s_1_hap,8,350
988_s_1_neu,7,216
989_s_1_neu,16,469
98_s_1_ang,9,316
990_s_1_hap,5,276
991_s_1_hap,13,627
992_s_1_neu,5,269
993_s_1_hap,7,283
994_s_1_hap,10,262
995_s_1_exc,7,119
996_s_1_hap,10,253
997_s_1_hap,18,388
998_s_1_hap,7,136
999_s_1_hap,5,129
99_s_1_ang,13,318
9_s_1_ang,59,1414
