FileName,text,audio
OFBc3z99bIc_0,26,755
OFBc3z99bIc_1,60,2658
OFBc3z99bIc_10,27,580
OFBc3z99bIc_11,26,594
OFBc3z99bIc_12,30,748
OFBc3z99bIc_13,52,1057
OFBc3z99bIc_2,34,828
OFBc3z99bIc_3,45,926
OFBc3z99bIc_4,16,444
OFBc3z99bIc_5,25,431
OFBc3z99bIc_6,37,988
OFBc3z99bIc_7,31,763
OFBc3z99bIc_8,26,565
OFBc3z99bIc_9,25,481
OGXUtVG0Y9w_0,57,1813
OGXUtVG0Y9w_1,39,1003
OHWyYVux-yw_0,24,706
OHWyYVux-yw_1,23,450
OHWyYVux-yw_10,35,1200
OHWyYVux-yw_11,22,534
OHWyYVux-yw_2,29,626
OHWyYVux-yw_3,27,749
OHWyYVux-yw_4,27,814
OHWyYVux-yw_5,15,529
OHWyYVux-yw_6,47,1085
OHWyYVux-yw_7,49,1556
OHWyYVux-yw_8,32,818
OHWyYVux-yw_9,31,866
OIJr0voCvVQ_0,21,578
OJwO6g01qO8_0,19,427
OJwO6g01qO8_1,42,1171
OKSx1zxHGpQ_0,42,893
OKSx1zxHGpQ_1,28,812
OKSx1zxHGpQ_10,36,911
OKSx1zxHGpQ_11,18,344
OKSx1zxHGpQ_12,7,227
OKSx1zxHGpQ_13,22,540
OKSx1zxHGpQ_14,36,864
OKSx1zxHGpQ_15,15,419
OKSx1zxHGpQ_16,18,516
OKSx1zxHGpQ_17,32,838
OKSx1zxHGpQ_18,21,509
OKSx1zxHGpQ_19,54,1305
OKSx1zxHGpQ_2,25,516
OKSx1zxHGpQ_20,36,839
OKSx1zxHGpQ_21,28,626
OKSx1zxHGpQ_22,44,1119
OKSx1zxHGpQ_23,24,712
OKSx1zxHGpQ_24,93,2069
OKSx1zxHGpQ_25,20,402
OKSx1zxHGpQ_26,7,224
OKSx1zxHGpQ_27,12,326
OKSx1zxHGpQ_3,34,1029
OKSx1zxHGpQ_4,20,436
OKSx1zxHGpQ_5,18,514
OKSx1zxHGpQ_6,30,604
OKSx1zxHGpQ_7,85,1840
OKSx1zxHGpQ_8,27,701
OKSx1zxHGpQ_9,95,2168
OOh1_ffKOKk_0,20,374
OOh1_ffKOKk_1,39,1314
OOh1_ffKOKk_2,21,533
OOh1_ffKOKk_3,16,630
OOh1_ffKOKk_4,30,1150
OPXmk49KyiU_0,49,1444
OPXmk49KyiU_1,82,2745
OSyKmOye5Uo_0,31,907
OSyKmOye5Uo_1,37,1176
OSyKmOye5Uo_2,61,1762
OUjzDchhkIA_0,25,581
OUjzDchhkIA_1,37,897
OUjzDchhkIA_2,16,494
OUjzDchhkIA_3,25,648
OUjzDchhkIA_4,17,483
OUjzDchhkIA_5,35,996
O_fTDhCtAhw_0,35,996
O_fTDhCtAhw_1,20,553
O_fTDhCtAhw_2,52,1484
O_fTDhCtAhw_3,20,709
Ob8vPQCPDX0_0,40,1659
Ob8vPQCPDX0_1,23,720
Ob8vPQCPDX0_2,35,1431
Ob8vPQCPDX0_3,78,2493
Ob8vPQCPDX0_4,23,615
Ob8vPQCPDX0_5,24,1150
OcqJx_cRc3Y_0,21,988
OcqJx_cRc3Y_1,50,2636
OdKp0hYomgs_0,26,735
OdKp0hYomgs_1,39,709
OdKp0hYomgs_2,16,448
OdKp0hYomgs_3,20,633
OdKp0hYomgs_4,21,645
OdKp0hYomgs_5,13,298
OdKp0hYomgs_6,11,319
OdKp0hYomgs_7,17,418
OdKp0hYomgs_8,16,466
OdKp0hYomgs_9,18,449
OiMkqEH5WeE_0,34,1396
OiMkqEH5WeE_1,23,1210
OiMkqEH5WeE_2,33,1002
OiMkqEH5WeE_3,45,1642
Oj3XwBBrzXc_0,17,518
Oj3XwBBrzXc_1,34,813
Olx-sTx7HTk_0,24,709
Olx-sTx7HTk_1,25,783
Olx-sTx7HTk_2,23,773
Olx-sTx7HTk_3,29,781
OoOD_VBL0i0_0,17,699
Op3CnqRLD9w_0,10,429
Op3CnqRLD9w_1,60,1523
Op3CnqRLD9w_2,53,1749
Op3CnqRLD9w_3,23,935
Op3CnqRLD9w_4,15,331
Op3CnqRLD9w_5,30,937
Or-9Nc_GAq8_0,44,1802
OwYfPi9St0w_0,33,841
OxyQSJMvWBo_0,14,249
OxyQSJMvWBo_1,9,264
OxyQSJMvWBo_10,18,460
OxyQSJMvWBo_11,8,228
OxyQSJMvWBo_12,17,681
OxyQSJMvWBo_13,13,471
OxyQSJMvWBo_2,12,358
OxyQSJMvWBo_3,25,533
OxyQSJMvWBo_4,22,434
OxyQSJMvWBo_5,27,533
OxyQSJMvWBo_6,28,898
OxyQSJMvWBo_7,21,526
OxyQSJMvWBo_8,10,402
OxyQSJMvWBo_9,8,167
P0WaXnH37uI_0,15,701
P0WaXnH37uI_1,24,1231
P0WaXnH37uI_2,21,882
P0WaXnH37uI_3,9,239
P0WaXnH37uI_4,13,608
P0WaXnH37uI_5,11,505
P35dyIit1yM_0,22,573
P35dyIit1yM_1,28,804
P35dyIit1yM_2,30,976
P35dyIit1yM_3,29,849
P35dyIit1yM_4,14,473
P3QEOJWxXI8_0,27,817
P3QEOJWxXI8_1,8,226
P3QEOJWxXI8_2,13,449
P3QEOJWxXI8_3,17,382
P3QEOJWxXI8_4,14,289
P3QEOJWxXI8_5,14,417
P4qxfjZlIrY_0,20,473
P4qxfjZlIrY_1,20,597
P4qxfjZlIrY_2,31,1117
P4qxfjZlIrY_3,20,723
P4qxfjZlIrY_4,19,656
PANWQeBKStk_0,23,523
PANWQeBKStk_1,54,1954
PANWQeBKStk_2,20,593
PANWQeBKStk_3,25,685
PGBrZLC15yA_0,40,1024
PGBrZLC15yA_1,39,1118
PGBrZLC15yA_2,39,1112
PHJ8eybXJdw_0,11,270
PHJ8eybXJdw_1,19,593
PHJ8eybXJdw_2,10,451
PHJ8eybXJdw_3,47,1032
PHJ8eybXJdw_4,14,346
PHJ8eybXJdw_5,12,368
PJlDO21zl88_0,49,1573
PMH4mdJeojE_0,24,696
PMH4mdJeojE_1,21,768
PMH4mdJeojE_2,16,482
PN3ApHIGopo_0,50,2107
PN3ApHIGopo_1,18,562
PQYmOknHA4c_0,9,203
PQYmOknHA4c_1,16,404
PQYmOknHA4c_10,11,299
PQYmOknHA4c_11,9,243
PQYmOknHA4c_2,24,647
PQYmOknHA4c_3,25,583
PQYmOknHA4c_4,24,615
PQYmOknHA4c_5,29,796
PQYmOknHA4c_6,20,662
PQYmOknHA4c_7,17,345
PQYmOknHA4c_8,20,648
PQYmOknHA4c_9,10,271
PRZ4VhESz1A_0,27,853
PRZ4VhESz1A_1,24,671
PRZ4VhESz1A_2,19,557
PRZ4VhESz1A_3,21,547
PRZ4VhESz1A_4,26,690
PRZ4VhESz1A_5,24,687
PRZ4VhESz1A_6,29,920
PRZ4VhESz1A_7,22,512
PUIsiLk8etk_0,12,815
PUIsiLk8etk_1,12,283
PUIsiLk8etk_2,13,243
PUIsiLk8etk_3,8,300
PUIsiLk8etk_4,18,535
PUIsiLk8etk_5,9,673
PUIsiLk8etk_6,37,1095
PUIsiLk8etk_7,13,568
PYylJk8R9Ak_0,20,633
PYylJk8R9Ak_1,15,460
PYylJk8R9Ak_2,31,907
PYylJk8R9Ak_3,48,1253
PbyI-sUzLZY_0,37,1188
PbyI-sUzLZY_1,31,319
PbyI-sUzLZY_2,24,500
PbyI-sUzLZY_3,34,903
PmemTgQHagk_0,45,1388
PmemTgQHagk_1,46,1102
PmemTgQHagk_2,22,604
PmemTgQHagk_3,24,894
PmemTgQHagk_4,45,1582
PmemTgQHagk_5,34,972
PmemTgQHagk_6,63,1669
PmemTgQHagk_7,43,1364
PoKZEKOf1dA_0,22,396
PoKZEKOf1dA_1,31,827
PoKZEKOf1dA_2,30,857
PoKZEKOf1dA_3,11,308
PoKZEKOf1dA_4,16,463
PoKZEKOf1dA_5,15,446
PoKZEKOf1dA_6,26,488
PohW-isYMK0_0,26,810
PohW-isYMK0_1,21,698
PohW-isYMK0_10,19,617
PohW-isYMK0_11,31,1019
PohW-isYMK0_12,28,846
PohW-isYMK0_13,40,1344
PohW-isYMK0_14,22,728
PohW-isYMK0_15,33,1255
PohW-isYMK0_16,28,961
PohW-isYMK0_17,13,568
PohW-isYMK0_18,21,807
PohW-isYMK0_2,41,1281
PohW-isYMK0_3,41,1190
PohW-isYMK0_4,29,914
PohW-isYMK0_5,75,2706
PohW-isYMK0_6,58,2443
PohW-isYMK0_7,21,653
PohW-isYMK0_8,28,888
PohW-isYMK0_9,23,669
PtH_8O__EAY_0,24,1163
PtdK-TLOuD0_0,22,827
PtdK-TLOuD0_1,29,1027
PybuzkS31J4_0,11,310
PybuzkS31J4_1,13,346
PybuzkS31J4_2,34,1086
PybuzkS31J4_3,18,413
PybuzkS31J4_4,15,1201
Q2uHXKA8cq8_0,28,643
Q2uHXKA8cq8_1,38,809
Q2uHXKA8cq8_2,19,478
Q2uHXKA8cq8_3,25,810
Q2uHXKA8cq8_4,24,287
Q2uHXKA8cq8_5,30,1084
Q5YU2sLKVL4_0,21,674
Q5YU2sLKVL4_1,27,844
Q5fZk_jPjBI_0,28,619
Q5fZk_jPjBI_1,25,759
Q5fZk_jPjBI_2,30,1270
Q5fZk_jPjBI_3,42,1502
Q5fZk_jPjBI_4,55,1902
Q5uYByRyswI_0,30,839
Q5uYByRyswI_1,46,1464
Q5uYByRyswI_2,75,1782
Q7OvlYjNt9w_0,34,900
Q7OvlYjNt9w_1,26,534
Q7nhtfkIPN4_0,14,337
Q7nhtfkIPN4_1,20,485
Q7nhtfkIPN4_10,17,620
Q7nhtfkIPN4_2,29,621
Q7nhtfkIPN4_3,10,195
Q7nhtfkIPN4_4,15,440
Q7nhtfkIPN4_5,25,787
Q7nhtfkIPN4_6,19,676
Q7nhtfkIPN4_7,21,546
Q7nhtfkIPN4_8,24,561
Q7nhtfkIPN4_9,20,518
Q8naC1qriIU_0,45,1352
Q8naC1qriIU_1,23,725
Q8naC1qriIU_2,43,1117
Q8naC1qriIU_3,19,848
QDRtKv8PvFs_0,36,740
QDRtKv8PvFs_1,36,775
QDRtKv8PvFs_2,51,1377
QDRtKv8PvFs_3,29,707
QDRtKv8PvFs_4,32,792
QE0pAVSPsKQ_0,31,382
QE0pAVSPsKQ_1,45,764
QE0pAVSPsKQ_10,43,718
QE0pAVSPsKQ_11,63,913
QE0pAVSPsKQ_12,46,684
QE0pAVSPsKQ_2,34,535
QE0pAVSPsKQ_3,23,537
QE0pAVSPsKQ_4,48,701
QE0pAVSPsKQ_5,42,603
QE0pAVSPsKQ_6,46,668
QE0pAVSPsKQ_7,95,2410
QE0pAVSPsKQ_8,35,527
QE0pAVSPsKQ_9,29,589
QEG_hkJsaYc_0,74,2246
QI-TTqj0KnA_0,43,1193
QI-TTqj0KnA_1,25,757
QI-TTqj0KnA_2,56,1866
QJCDZCllSYQ_0,27,587
QJCDZCllSYQ_1,21,558
QJCDZCllSYQ_2,29,577
QLEOYF7Mju0_0,47,1363
QLEOYF7Mju0_1,42,1494
QLEOYF7Mju0_10,29,575
QLEOYF7Mju0_2,21,817
QLEOYF7Mju0_3,11,459
QLEOYF7Mju0_4,17,729
QLEOYF7Mju0_5,27,1228
QLEOYF7Mju0_6,29,1046
QLEOYF7Mju0_7,16,713
QLEOYF7Mju0_8,22,950
QLEOYF7Mju0_9,17,555
QMAztkqnvws_0,31,1228
QMAztkqnvws_1,44,1068
QMEgjkpyVzQ_0,56,1260
QMEgjkpyVzQ_1,18,561
QMEgjkpyVzQ_2,46,1167
QMEgjkpyVzQ_3,29,669
QNxiqu1y1N0_0,36,899
QNxiqu1y1N0_1,47,1348
QOxIdbNwpx0_0,30,908
QOxIdbNwpx0_1,27,759
QOxIdbNwpx0_2,23,700
QOxIdbNwpx0_3,20,672
QOxIdbNwpx0_4,28,808
QOxIdbNwpx0_5,16,463
QP2CjKap818_0,54,1633
QP2CjKap818_1,37,1263
QQVRIGEUa_Q_0,51,1836
QUpI5kMw_nA_0,36,1242
QUpI5kMw_nA_1,24,967
QUpI5kMw_nA_2,30,938
QUpI5kMw_nA_3,21,557
QUpI5kMw_nA_4,26,909
QUpI5kMw_nA_5,33,1266
QWaUvAL-yiA_0,35,860
QWaUvAL-yiA_1,23,579
QWaUvAL-yiA_2,32,841
QWzIJuhLLrc_0,18,572
QWzIJuhLLrc_1,27,947
QXPOQW2tRBs_0,29,873
QYp0lGhyL6A_0,24,664
QYp0lGhyL6A_1,30,1107
QYp0lGhyL6A_2,19,506
QYp0lGhyL6A_3,25,856
QYp0lGhyL6A_4,19,469
QYp0lGhyL6A_5,32,619
QYp0lGhyL6A_6,29,822
QYp0lGhyL6A_7,34,875
QYp0lGhyL6A_8,28,809
Q_py5n2fQXw_0,31,1057
Q_py5n2fQXw_1,20,488
Q_py5n2fQXw_2,26,472
QbJiphIpzYc_0,28,652
QbJiphIpzYc_1,17,477
QbJiphIpzYc_2,46,1203
Qe4AT670hq4_0,58,1857
QkMTYY69JYQ_0,13,276
QkMTYY69JYQ_1,12,403
QkMTYY69JYQ_2,19,837
QkMTYY69JYQ_3,29,934
QkMTYY69JYQ_4,17,504
QkMTYY69JYQ_5,14,288
QkMTYY69JYQ_6,24,650
QkMTYY69JYQ_7,20,767
QkMTYY69JYQ_8,14,308
QkMTYY69JYQ_9,33,940
QoIsjc4-GIg_0,16,588
QoIsjc4-GIg_1,11,245
QoIsjc4-GIg_2,17,438
QoIsjc4-GIg_3,22,1623
QoIsjc4-GIg_4,23,544
QoIsjc4-GIg_5,19,595
QoIsjc4-GIg_6,25,599
QoIsjc4-GIg_7,15,494
QoIsjc4-GIg_8,18,531
QoIsjc4-GIg_9,24,589
QzdEjKQFisQ_0,20,401
QzdEjKQFisQ_1,16,462
QzdEjKQFisQ_2,14,380
QzdEjKQFisQ_3,35,916
QzdEjKQFisQ_4,21,616
QzdEjKQFisQ_5,23,755
QzdEjKQFisQ_6,20,560
QzdEjKQFisQ_7,15,392
R-17BoOk4kc_0,26,571
R-HKj8Yn06k_0,18,472
R0o37yJ1PP0_0,27,1031
R0o37yJ1PP0_1,49,1909
R0o37yJ1PP0_2,18,839
R0o37yJ1PP0_3,20,578
R0o37yJ1PP0_4,32,1117
R0o37yJ1PP0_5,28,849
R0uRDh-engU_0,27,684
R0uRDh-engU_1,38,1018
R0uRDh-engU_2,56,1587
R5a3TP-l_n4_0,26,780
R5a3TP-l_n4_1,35,954
R5a3TP-l_n4_2,29,915
R5a3TP-l_n4_3,7,207
R8Kw_4Y9E0s_0,29,817
R8leu0tEJ4o_0,25,608
R8leu0tEJ4o_1,33,882
R8leu0tEJ4o_2,39,876
R8leu0tEJ4o_3,80,2093
R8leu0tEJ4o_4,32,797
R8leu0tEJ4o_5,70,1678
R9ypacCuEZo_0,54,1676
R9ypacCuEZo_1,60,1688
R9ypacCuEZo_2,77,2936
R9ypacCuEZo_3,28,896
R9ypacCuEZo_4,23,1199
R9ypacCuEZo_5,60,2495
RAiO_rChmdU_0,49,2076
RAiO_rChmdU_1,72,2707
RAiO_rChmdU_2,57,2470
RE-LIPOFnrE_0,10,223
RE-LIPOFnrE_1,22,740
RE-LIPOFnrE_2,13,304
RE-LIPOFnrE_3,22,730
RE-LIPOFnrE_4,10,324
RE-LIPOFnrE_5,30,922
REkPZ77s3Vc_0,33,877
REkPZ77s3Vc_1,36,1048
REkPZ77s3Vc_2,33,858
REkPZ77s3Vc_3,25,783
REkPZ77s3Vc_4,19,499
RIAEgUKtzxw_0,35,1054
RIAEgUKtzxw_1,25,866
RIAEgUKtzxw_2,30,785
RIAEgUKtzxw_3,21,684
RImmdklTOW0_0,23,702
RImmdklTOW0_1,43,1234
RImmdklTOW0_10,17,403
RImmdklTOW0_11,13,361
RImmdklTOW0_12,16,457
RImmdklTOW0_13,27,810
RImmdklTOW0_14,21,564
RImmdklTOW0_15,20,561
RImmdklTOW0_2,11,363
RImmdklTOW0_3,17,486
RImmdklTOW0_4,8,193
RImmdklTOW0_5,16,450
RImmdklTOW0_6,56,1365
RImmdklTOW0_7,18,779
RImmdklTOW0_8,42,1071
RImmdklTOW0_9,20,612
RKP6j28FCWE_0,28,840
RKP6j28FCWE_1,28,1123
RKP6j28FCWE_2,75,2625
RLHZ6xtIWSM_0,9,218
RLHZ6xtIWSM_1,25,1073
RLHZ6xtIWSM_2,33,936
RLHZ6xtIWSM_3,30,778
RLHZ6xtIWSM_4,9,341
RLHZ6xtIWSM_5,16,667
RLHZ6xtIWSM_6,19,564
RLHZ6xtIWSM_7,13,521
RRKez9BR-94_0,18,335
RRKez9BR-94_1,37,912
RRKez9BR-94_2,16,390
RRKez9BR-94_3,23,473
RRKez9BR-94_4,38,910
RRKez9BR-94_5,29,636
RRKez9BR-94_6,21,485
RS5WM3q2ZZQ_0,108,2641
RS5WM3q2ZZQ_1,69,1637
RS5WM3q2ZZQ_10,18,502
RS5WM3q2ZZQ_11,43,1363
RS5WM3q2ZZQ_12,10,258
RS5WM3q2ZZQ_13,36,932
RS5WM3q2ZZQ_14,111,2709
RS5WM3q2ZZQ_15,10,223
RS5WM3q2ZZQ_16,13,369
RS5WM3q2ZZQ_17,31,637
RS5WM3q2ZZQ_2,19,362
RS5WM3q2ZZQ_3,30,946
RS5WM3q2ZZQ_4,68,1199
RS5WM3q2ZZQ_5,27,634
RS5WM3q2ZZQ_6,20,394
RS5WM3q2ZZQ_7,21,736
RS5WM3q2ZZQ_8,15,519
RS5WM3q2ZZQ_9,25,695
RST6PgpsLws_0,22,376
RST6PgpsLws_1,25,730
RST6PgpsLws_2,46,963
RST6PgpsLws_3,17,324
RST6PgpsLws_4,47,1279
RST6PgpsLws_5,37,1172
RST6PgpsLws_6,34,939
RST6PgpsLws_7,35,768
RTzDzj4NxIM_0,16,682
RTzDzj4NxIM_1,20,713
RTzDzj4NxIM_2,14,544
RTzDzj4NxIM_3,11,316
RTzDzj4NxIM_4,12,254
RTzDzj4NxIM_5,10,371
RTzDzj4NxIM_6,23,965
RTzDzj4NxIM_7,13,553
RXcI6PK37lM_0,28,980
RXcI6PK37lM_1,20,639
RXcI6PK37lM_2,32,956
RXcI6PK37lM_3,32,969
RXcI6PK37lM_4,22,693
RXcI6PK37lM_5,36,906
RaTQZrdICKo_0,30,1074
RadU51t1kL0_0,25,697
RadU51t1kL0_1,28,858
RadU51t1kL0_2,16,512
RadU51t1kL0_3,27,763
RadU51t1kL0_4,17,607
RadU51t1kL0_5,27,467
RadU51t1kL0_6,12,383
RadU51t1kL0_7,9,210
RdExUaEIWIk_0,34,1108
RdExUaEIWIk_1,10,273
RdExUaEIWIk_2,16,450
RdExUaEIWIk_3,18,1525
RdExUaEIWIk_4,21,571
RdExUaEIWIk_5,16,573
RdOc70IrjJo_0,17,399
RdOc70IrjJo_1,28,1031
Rdf0Psjyrwc_0,59,1990
Rdf0Psjyrwc_1,29,672
Rdf0Psjyrwc_2,27,745
Rdf0Psjyrwc_3,39,1279
RfKxYiFd-fs_0,17,575
RfKxYiFd-fs_1,56,1770
RgubFcmvgDE_0,23,447
RgubFcmvgDE_1,26,536
RgubFcmvgDE_2,28,647
RgubFcmvgDE_3,24,500
RgubFcmvgDE_4,36,878
RgubFcmvgDE_5,29,669
RgubFcmvgDE_6,15,317
RqOgkJbqFXg_0,35,1441
RqOgkJbqFXg_1,28,752
RqOgkJbqFXg_2,35,1242
RqOgkJbqFXg_3,41,2071
Rse6laKf1i8_0,15,416
Rse6laKf1i8_1,15,443
Rse6laKf1i8_2,24,640
Rse6laKf1i8_3,21,489
Rse6laKf1i8_4,13,468
Rse6laKf1i8_5,17,426
Rse6laKf1i8_6,28,937
Rse6laKf1i8_7,16,489
Rse6laKf1i8_8,16,443
Rt9rN1ntS3E_0,11,263
Rt9rN1ntS3E_1,10,263
Rt9rN1ntS3E_10,18,419
Rt9rN1ntS3E_11,18,511
Rt9rN1ntS3E_2,32,674
Rt9rN1ntS3E_3,18,420
Rt9rN1ntS3E_4,29,737
Rt9rN1ntS3E_5,26,732
Rt9rN1ntS3E_6,16,441
Rt9rN1ntS3E_7,9,313
Rt9rN1ntS3E_8,24,646
Rt9rN1ntS3E_9,8,219
Rugd2NMu4bA_0,35,1232
Rugd2NMu4bA_1,7,402
Rugd2NMu4bA_2,7,224
Rugd2NMu4bA_3,20,941
Rugd2NMu4bA_4,7,387
Rugd2NMu4bA_5,10,568
RvIohowRPAk_0,36,1009
RvIohowRPAk_1,12,231
RvIohowRPAk_2,9,245
RvIohowRPAk_3,31,814
RvIohowRPAk_4,16,365
RvIohowRPAk_5,28,736
RvIohowRPAk_6,32,774
RvIohowRPAk_7,12,268
Rw2pzFGosmw_0,25,571
Rw2pzFGosmw_1,13,439
Rw2pzFGosmw_2,19,414
Rw2pzFGosmw_3,22,698
Rw2pzFGosmw_4,12,286
Rw2pzFGosmw_5,27,654
Rw2pzFGosmw_6,13,538
RwcTz-tOIeo_0,23,740
RwcTz-tOIeo_1,26,745
RwcTz-tOIeo_2,30,1022
RwcTz-tOIeo_3,21,668
Ry2NJPd4N3s_0,37,1171
Ry2NJPd4N3s_1,22,828
Ry2NJPd4N3s_2,23,951
Ry2NJPd4N3s_3,25,724
Ry2NJPd4N3s_4,36,1222
Ry2NJPd4N3s_5,19,485
Ry2NJPd4N3s_6,39,1011
S0ecaAi_CJo_0,43,1234
S0ecaAi_CJo_1,19,719
S21ApRNQ9Ko_0,39,670
S21ApRNQ9Ko_1,30,834
S21ApRNQ9Ko_2,29,852
S21ApRNQ9Ko_3,35,1207
S21ApRNQ9Ko_4,60,1647
S21ApRNQ9Ko_5,38,1028
S2znq3iRPwE_0,16,408
S2znq3iRPwE_1,41,1203
S2znq3iRPwE_2,18,545
S2znq3iRPwE_3,34,952
S2znq3iRPwE_4,20,651
S2znq3iRPwE_5,54,1268
S2znq3iRPwE_6,21,602
S2znq3iRPwE_7,32,809
S2znq3iRPwE_8,35,775
S6S2XL0-ZpM_0,26,96
S8yP6lBOdKo_0,29,2382
S9PDgK7fpJI_0,9,200
S9PDgK7fpJI_1,10,265
S9PDgK7fpJI_10,12,473
S9PDgK7fpJI_11,32,924
S9PDgK7fpJI_2,10,327
S9PDgK7fpJI_3,10,264
S9PDgK7fpJI_4,10,181
S9PDgK7fpJI_5,14,437
S9PDgK7fpJI_6,9,215
S9PDgK7fpJI_7,10,266
S9PDgK7fpJI_8,22,631
S9PDgK7fpJI_9,12,439
SCXp4l0CO4s_0,46,1539
SGsiGz2fdpo_0,40,1224
SGsiGz2fdpo_1,37,1416
SGsiGz2fdpo_10,17,645
SGsiGz2fdpo_11,16,637
SGsiGz2fdpo_12,25,695
SGsiGz2fdpo_13,19,518
SGsiGz2fdpo_14,17,628
SGsiGz2fdpo_15,7,354
SGsiGz2fdpo_16,12,374
SGsiGz2fdpo_17,22,820
SGsiGz2fdpo_18,7,175
SGsiGz2fdpo_19,14,410
SGsiGz2fdpo_2,19,605
SGsiGz2fdpo_20,23,629
SGsiGz2fdpo_21,11,466
SGsiGz2fdpo_22,17,459
SGsiGz2fdpo_23,22,768
SGsiGz2fdpo_24,30,879
SGsiGz2fdpo_25,9,283
SGsiGz2fdpo_26,9,437
SGsiGz2fdpo_27,67,2381
SGsiGz2fdpo_28,25,688
SGsiGz2fdpo_29,14,690
SGsiGz2fdpo_3,8,212
SGsiGz2fdpo_30,21,1214
SGsiGz2fdpo_4,13,443
SGsiGz2fdpo_5,11,393
SGsiGz2fdpo_6,12,291
SGsiGz2fdpo_7,24,918
SGsiGz2fdpo_8,21,455
SGsiGz2fdpo_9,14,432
SH0wXyhsx9s_0,30,854
SH0wXyhsx9s_1,24,777
SH0wXyhsx9s_2,29,934
SI39azgVUR8_0,26,704
SI39azgVUR8_1,28,952
SI39azgVUR8_2,23,786
SI39azgVUR8_3,14,403
SI39azgVUR8_4,40,1239
SI39azgVUR8_5,37,958
SI39azgVUR8_6,26,894
SLi2gT5H6m8_0,12,430
SLi2gT5H6m8_1,14,364
SLi2gT5H6m8_2,21,698
SLi2gT5H6m8_3,27,672
SLi2gT5H6m8_4,24,1065
SLi2gT5H6m8_5,24,548
SLi2gT5H6m8_6,16,456
SLi2gT5H6m8_7,14,394
SLi2gT5H6m8_8,21,522
SLi2gT5H6m8_9,13,348
SMr2DprlLu4_0,14,518
SMzV26l6iA0_0,25,825
SMzV26l6iA0_1,30,770
SNBqe_JpZC4_0,20,486
SRP5FYP71Ng_0,31,765
SSNrLu-eZiM_0,33,996
STeqtJLakQQ_0,40,765
STeqtJLakQQ_1,24,712
STeqtJLakQQ_2,31,708
STeqtJLakQQ_3,46,873
STeqtJLakQQ_4,39,755
STeqtJLakQQ_5,38,649
STeqtJLakQQ_6,15,402
SWHmteF5Rlk_0,36,619
SWHmteF5Rlk_1,51,801
SWHmteF5Rlk_2,58,868
SWHmteF5Rlk_3,36,537
SWHmteF5Rlk_4,39,516
SWHmteF5Rlk_5,38,903
SWHmteF5Rlk_6,47,777
SWHmteF5Rlk_7,40,592
SWhfaL7AdEc_0,41,1139
SWhfaL7AdEc_1,51,1784
SWhfaL7AdEc_2,43,1317
SWhfaL7AdEc_3,36,1064
SWhfaL7AdEc_4,64,2032
SWhfaL7AdEc_5,86,1907
SWhfaL7AdEc_6,23,689
SWhfaL7AdEc_7,36,1078
SWhfaL7AdEc_8,21,629
SYnygYs-fAg_0,35,1463
SYnygYs-fAg_1,27,935
SYnygYs-fAg_10,65,1466
SYnygYs-fAg_11,31,652
SYnygYs-fAg_12,32,903
SYnygYs-fAg_13,17,407
SYnygYs-fAg_14,24,734
SYnygYs-fAg_15,60,1729
SYnygYs-fAg_2,22,788
SYnygYs-fAg_3,14,400
SYnygYs-fAg_4,25,560
SYnygYs-fAg_5,22,598
SYnygYs-fAg_6,37,1108
SYnygYs-fAg_7,34,1175
SYnygYs-fAg_8,19,558
SYnygYs-fAg_9,27,542
SZRxuS6fn9s_0,16,463
SZRxuS6fn9s_1,20,469
SZRxuS6fn9s_2,23,462
SZRxuS6fn9s_3,15,468
S_ISgjJR1bc_0,14,610
S_mxvk4LEh0_0,22,802
S_mxvk4LEh0_1,56,1761
S_mxvk4LEh0_2,31,717
S_mxvk4LEh0_3,14,424
S_mxvk4LEh0_4,55,1522
S_mxvk4LEh0_5,75,1857
S_tGoxSEh5Y_0,43,1268
SaNXCez-9iQ_0,34,399
SaNXCez-9iQ_1,24,499
Sb2xMPwNKPo_0,17,422
Sb2xMPwNKPo_1,21,802
Sb2xMPwNKPo_2,15,588
Sb2xMPwNKPo_3,26,912
Sb2xMPwNKPo_4,33,690
Sglx7douG_4_0,58,2081
Sglx7douG_4_1,69,2600
ShgrdU9WAJE_0,19,398
ShgrdU9WAJE_1,30,704
ShgrdU9WAJE_10,31,830
ShgrdU9WAJE_11,24,570
ShgrdU9WAJE_12,21,507
ShgrdU9WAJE_2,24,649
ShgrdU9WAJE_3,16,545
ShgrdU9WAJE_4,39,1038
ShgrdU9WAJE_5,18,599
ShgrdU9WAJE_6,21,684
ShgrdU9WAJE_7,29,790
ShgrdU9WAJE_8,31,730
ShgrdU9WAJE_9,23,556
Sir2QeCh4B0_0,8,295
Sir2QeCh4B0_1,23,787
Sir2QeCh4B0_2,28,678
Sir2QeCh4B0_3,24,629
Sir2QeCh4B0_4,35,650
Sir2QeCh4B0_5,18,543
Sir2QeCh4B0_6,31,738
Sir2QeCh4B0_7,15,587
SmftC-VAfYQ_0,88,3208
SmftC-VAfYQ_1,61,1877
SmftC-VAfYQ_2,33,1470
SmftC-VAfYQ_3,10,294
SmftC-VAfYQ_4,38,1134
So3bPzg2bq0_0,21,664
So3bPzg2bq0_1,23,707
So3bPzg2bq0_2,40,430
So3bPzg2bq0_3,26,781
So3bPzg2bq0_4,27,101
