FileName,Emotion
227_s_1_neu,neu
2280_s_3_sad,sad
2281_s_3_sad,sad
2282_s_3_sad,sad
2283_s_3_sad,sad
2284_s_3_sad,sad
2285_s_3_sad,sad
2286_s_3_sad,sad
2287_s_3_sad,sad
2288_s_3_sad,sad
2289_s_3_sad,sad
228_s_1_neu,neu
2290_s_3_sad,sad
2291_s_3_sad,sad
2292_s_3_sad,sad
2293_s_3_sad,sad
2294_s_3_sad,sad
2295_s_3_sad,sad
2296_s_3_sad,sad
2297_s_3_sad,sad
2298_s_3_sad,sad
2299_s_3_sad,sad
2179_s_3_sad,sad
2195_s_3_neu,neu
2210_s_3_sad,sad
2228_s_3_exc,exc
2243_s_3_neu,neu
2259_s_3_neu,neu
2274_s_3_neu,neu
229_s_1_exc,exc
2315_s_3_neu,neu
2333_s_3_hap,hap
234_s_1_exc,exc
2366_s_3_exc,exc
2382_s_3_neu,neu
2398_s_3_neu,neu
2412_s_3_ang,ang
243_s_1_exc,exc
2440_s_3_ang,ang
2441_s_3_ang,ang
2442_s_3_ang,ang
2443_s_3_ang,ang
2444_s_3_ang,ang
2445_s_3_hap,hap
2446_s_3_hap,hap
2447_s_3_hap,hap
2448_s_3_sad,sad
2449_s_3_sad,sad
244_s_1_exc,exc
2450_s_3_hap,hap
2451_s_3_hap,hap
2452_s_3_hap,hap
2453_s_3_hap,hap
2454_s_3_hap,hap
2455_s_3_hap,hap
2316_s_3_sad,sad
2317_s_3_neu,neu
2318_s_3_sad,sad
2319_s_3_sad,sad
231_s_1_exc,exc
2320_s_3_sad,sad
2321_s_3_sad,sad
2322_s_3_sad,sad
2324_s_3_sad,sad
2325_s_3_sad,sad
2326_s_3_sad,sad
2327_s_3_sad,sad
2328_s_3_sad,sad
2329_s_3_sad,sad
232_s_1_exc,exc
2330_s_3_sad,sad
2332_s_3_hap,hap
2334_s_3_exc,exc
2335_s_3_exc,exc
2336_s_3_exc,exc
2337_s_3_exc,exc
2338_s_3_hap,hap
2339_s_3_hap,hap
233_s_1_exc,exc
2340_s_3_exc,exc
2341_s_3_neu,neu
2342_s_3_exc,exc
2343_s_3_hap,hap
2344_s_3_hap,hap
2345_s_3_exc,exc
2346_s_3_exc,exc
2347_s_3_exc,exc
2348_s_3_hap,hap
2349_s_3_hap,hap
2350_s_3_exc,exc
2351_s_3_exc,exc
2352_s_3_exc,exc
2353_s_3_exc,exc
2354_s_3_neu,neu
2355_s_3_hap,hap
2356_s_3_hap,hap
2357_s_3_hap,hap
2358_s_3_neu,neu
2359_s_3_neu,neu
235_s_1_exc,exc
2360_s_3_neu,neu
2361_s_3_neu,neu
2362_s_3_exc,exc
2363_s_3_exc,exc
2364_s_3_neu,neu
2365_s_3_exc,exc
2367_s_3_exc,exc
2368_s_3_exc,exc
2369_s_3_neu,neu
236_s_1_exc,exc
2370_s_3_exc,exc
2371_s_3_neu,neu
2372_s_3_neu,neu
2373_s_3_exc,exc
2374_s_3_exc,exc
2375_s_3_exc,exc
2376_s_3_exc,exc
2377_s_3_exc,exc
2378_s_3_neu,neu
2379_s_3_hap,hap
237_s_1_exc,exc
2380_s_3_hap,hap
2381_s_3_neu,neu
2383_s_3_neu,neu
2384_s_3_neu,neu
2385_s_3_neu,neu
2386_s_3_neu,neu
2387_s_3_neu,neu
2388_s_3_neu,neu
2389_s_3_neu,neu
238_s_1_exc,exc
2390_s_3_neu,neu
2391_s_3_neu,neu
2392_s_3_neu,neu
2393_s_3_neu,neu
2394_s_3_neu,neu
2395_s_3_neu,neu
2396_s_3_neu,neu
2397_s_3_neu,neu
2399_s_3_neu,neu
239_s_1_exc,exc
23_s_1_sad,sad
2400_s_3_neu,neu
2401_s_3_neu,neu
2402_s_3_neu,neu
2403_s_3_neu,neu
2404_s_3_neu,neu
2405_s_3_neu,neu
2406_s_3_neu,neu
2407_s_3_neu,neu
2408_s_3_ang,ang
2409_s_3_ang,ang
240_s_1_exc,exc
2410_s_3_ang,ang
2411_s_3_ang,ang
2413_s_3_ang,ang
2414_s_3_ang,ang
2415_s_3_ang,ang
2416_s_3_ang,ang
2417_s_3_ang,ang
2418_s_3_neu,neu
2419_s_3_ang,ang
241_s_1_exc,exc
2420_s_3_ang,ang
2421_s_3_ang,ang
2422_s_3_ang,ang
2423_s_3_ang,ang
2424_s_3_sad,sad
2425_s_3_ang,ang
2426_s_3_ang,ang
2427_s_3_ang,ang
2428_s_3_sad,sad
2429_s_3_sad,sad
242_s_1_exc,exc
2430_s_3_sad,sad
2431_s_3_neu,neu
2432_s_3_neu,neu
2433_s_3_neu,neu
2434_s_3_neu,neu
2435_s_3_neu,neu
2436_s_3_neu,neu
2437_s_3_neu,neu
2438_s_3_ang,ang
2439_s_3_ang,ang
2457_s_3_sad,sad
2458_s_3_sad,sad
2459_s_3_sad,sad
245_s_1_exc,exc
2460_s_3_sad,sad
2461_s_3_sad,sad
2462_s_3_sad,sad
2463_s_3_sad,sad
2464_s_3_sad,sad
2465_s_3_sad,sad
2466_s_3_hap,hap
2467_s_3_hap,hap
2468_s_3_neu,neu
2469_s_3_neu,neu
246_s_1_exc,exc
2470_s_3_neu,neu
2471_s_3_hap,hap
2473_s_3_hap,hap
2474_s_3_hap,hap
2475_s_3_hap,hap
2476_s_3_hap,hap
2477_s_3_hap,hap
2478_s_3_hap,hap
2479_s_3_hap,hap
247_s_1_exc,exc
2480_s_3_hap,hap
2481_s_3_hap,hap
2482_s_3_hap,hap
2483_s_3_hap,hap
2484_s_3_hap,hap
2485_s_3_sad,sad
2486_s_3_neu,neu
2487_s_3_sad,sad
2488_s_3_sad,sad
248_s_1_exc,exc
2490_s_3_sad,sad
2491_s_3_sad,sad
2492_s_3_sad,sad
2493_s_3_sad,sad
2494_s_3_sad,sad
2495_s_3_sad,sad
2496_s_3_sad,sad
2497_s_3_sad,sad
2498_s_3_sad,sad
2499_s_3_sad,sad
249_s_1_neu,neu
24_s_1_sad,sad
2500_s_3_sad,sad
2501_s_3_sad,sad
2502_s_3_sad,sad
2503_s_3_sad,sad
2505_s_3_hap,hap
2506_s_3_sad,sad
2507_s_3_ang,ang
2508_s_3_sad,sad
2509_s_3_sad,sad
250_s_1_neu,neu
2510_s_3_ang,ang
2511_s_3_exc,exc
2512_s_3_exc,exc
2513_s_3_exc,exc
2514_s_3_exc,exc
2515_s_3_exc,exc
2516_s_3_exc,exc
2517_s_3_exc,exc
2518_s_3_exc,exc
2519_s_3_exc,exc
251_s_1_exc,exc
2521_s_3_exc,exc
2522_s_3_exc,exc
2523_s_3_exc,exc
2524_s_3_exc,exc
2525_s_3_neu,neu
2526_s_3_neu,neu
2527_s_3_neu,neu
2528_s_3_exc,exc
252_s_1_exc,exc
2530_s_3_neu,neu
2531_s_3_exc,exc
2532_s_3_exc,exc
2533_s_3_exc,exc
2535_s_3_exc,exc
2536_s_3_exc,exc
2537_s_3_neu,neu
2538_s_3_neu,neu
253_s_1_exc,exc
2540_s_3_ang,ang
2541_s_3_sad,sad
2542_s_3_sad,sad
2543_s_3_sad,sad
2544_s_3_hap,hap
2545_s_3_hap,hap
2546_s_3_hap,hap
2547_s_3_sad,sad
2548_s_3_hap,hap
2549_s_3_sad,sad
254_s_1_neu,neu
2550_s_3_sad,sad
2551_s_3_sad,sad
2552_s_3_sad,sad
2553_s_3_sad,sad
2555_s_3_ang,ang
2556_s_3_sad,sad
2557_s_3_sad,sad
2558_s_3_sad,sad
2559_s_3_sad,sad
255_s_1_hap,hap
2560_s_3_hap,hap
2561_s_3_hap,hap
2562_s_3_hap,hap
2563_s_3_hap,hap
2564_s_3_hap,hap
2565_s_3_sad,sad
2566_s_3_neu,neu
2567_s_3_neu,neu
2568_s_3_neu,neu
2569_s_3_neu,neu
2570_s_3_ang,ang
2571_s_3_hap,hap
2572_s_3_hap,hap
2573_s_3_hap,hap
2574_s_3_hap,hap
2575_s_3_neu,neu
2576_s_3_neu,neu
2577_s_3_hap,hap
2578_s_3_hap,hap
2579_s_3_neu,neu
257_s_1_neu,neu
2580_s_3_neu,neu
2581_s_3_exc,exc
2582_s_3_sad,sad
2583_s_3_sad,sad
2584_s_3_exc,exc
2585_s_3_hap,hap
2587_s_3_hap,hap
2588_s_3_exc,exc
2589_s_3_neu,neu
258_s_1_neu,neu
2590_s_3_neu,neu
2591_s_3_exc,exc
2592_s_3_exc,exc
2593_s_3_exc,exc
2594_s_3_exc,exc
2595_s_3_exc,exc
2596_s_3_exc,exc
2597_s_3_neu,neu
2598_s_3_neu,neu
2599_s_3_neu,neu
259_s_1_ang,ang
2617_s_3_ang,ang
2618_s_3_ang,ang
2619_s_3_ang,ang
261_s_1_ang,ang
2620_s_3_neu,neu
2621_s_3_neu,neu
2622_s_3_neu,neu
2623_s_3_neu,neu
2624_s_3_ang,ang
2625_s_3_ang,ang
2626_s_3_ang,ang
2627_s_3_ang,ang
2628_s_3_ang,ang
2629_s_3_ang,ang
262_s_1_ang,ang
2630_s_3_ang,ang
2631_s_3_ang,ang
2472_s_3_hap,hap
2489_s_3_sad,sad
2504_s_3_hap,hap
2520_s_3_exc,exc
2539_s_3_ang,ang
2554_s_3_ang,ang
256_s_1_neu,neu
25_s_1_sad,sad
2616_s_3_ang,ang
2632_s_3_ang,ang
2649_s_3_ang,ang
2665_s_3_sad,sad
2681_s_3_sad,sad
2698_s_3_sad,sad
2713_s_3_exc,exc
2633_s_3_ang,ang
2634_s_3_ang,ang
2635_s_3_ang,ang
2636_s_3_neu,neu
2637_s_3_ang,ang
2638_s_3_ang,ang
2639_s_3_ang,ang
263_s_1_ang,ang
2640_s_3_ang,ang
2641_s_3_ang,ang
2642_s_3_ang,ang
2643_s_3_ang,ang
2644_s_3_neu,neu
2645_s_3_neu,neu
2646_s_3_ang,ang
2647_s_3_ang,ang
2648_s_3_ang,ang
264_s_1_neu,neu
2650_s_3_ang,ang
2651_s_3_ang,ang
2652_s_3_ang,ang
2653_s_3_ang,ang
2654_s_3_ang,ang
2655_s_3_ang,ang
2656_s_3_ang,ang
2657_s_3_ang,ang
2658_s_3_hap,hap
2659_s_3_hap,hap
265_s_1_neu,neu
2660_s_3_sad,sad
2661_s_3_sad,sad
2662_s_3_sad,sad
2663_s_3_sad,sad
2664_s_3_sad,sad
2666_s_3_sad,sad
2667_s_3_sad,sad
2668_s_3_sad,sad
2669_s_3_sad,sad
266_s_1_neu,neu
2670_s_3_sad,sad
2671_s_3_sad,sad
2672_s_3_sad,sad
2673_s_3_sad,sad
2674_s_3_sad,sad
2675_s_3_sad,sad
2676_s_3_sad,sad
2677_s_3_sad,sad
2678_s_3_sad,sad
2679_s_3_sad,sad
267_s_1_neu,neu
2680_s_3_sad,sad
2682_s_3_sad,sad
2683_s_3_sad,sad
2684_s_3_sad,sad
2685_s_3_sad,sad
2686_s_3_sad,sad
2687_s_3_neu,neu
2688_s_3_neu,neu
2689_s_3_sad,sad
268_s_1_neu,neu
2690_s_3_sad,sad
2691_s_3_sad,sad
2692_s_3_sad,sad
2693_s_3_sad,sad
2694_s_3_sad,sad
2695_s_3_sad,sad
2696_s_3_sad,sad
2697_s_3_sad,sad
2699_s_3_exc,exc
269_s_1_neu,neu
26_s_1_neu,neu
2700_s_3_exc,exc
2701_s_3_exc,exc
2702_s_3_exc,exc
2703_s_3_exc,exc
2704_s_3_exc,exc
2705_s_3_hap,hap
2706_s_3_neu,neu
2707_s_3_hap,hap
2708_s_3_hap,hap
2709_s_3_neu,neu
270_s_1_neu,neu
2710_s_3_hap,hap
2711_s_3_hap,hap
2712_s_3_exc,exc
2714_s_3_hap,hap
2715_s_3_hap,hap
2716_s_3_hap,hap
2717_s_3_hap,hap
2718_s_3_neu,neu
2719_s_3_exc,exc
271_s_1_neu,neu
2720_s_3_exc,exc
2721_s_3_exc,exc
2722_s_3_exc,exc
2723_s_3_exc,exc
2724_s_3_exc,exc
2725_s_3_hap,hap
2726_s_3_exc,exc
2727_s_3_hap,hap
2728_s_3_hap,hap
272_s_1_neu,neu
2730_s_3_hap,hap
2731_s_3_hap,hap
2732_s_3_hap,hap
2733_s_3_hap,hap
2734_s_3_hap,hap
2735_s_3_neu,neu
2736_s_3_hap,hap
2737_s_3_hap,hap
2738_s_3_hap,hap
2739_s_3_hap,hap
273_s_1_neu,neu
2740_s_3_neu,neu
2741_s_3_exc,exc
2742_s_3_neu,neu
2743_s_3_hap,hap
2745_s_3_neu,neu
2746_s_3_neu,neu
2747_s_3_sad,sad
2748_s_3_sad,sad
2749_s_3_exc,exc
274_s_1_neu,neu
2750_s_3_neu,neu
2751_s_3_neu,neu
2752_s_3_neu,neu
2753_s_3_neu,neu
2754_s_3_neu,neu
2755_s_3_neu,neu
2756_s_3_neu,neu
2757_s_3_neu,neu
2758_s_3_sad,sad
2759_s_3_ang,ang
275_s_1_neu,neu
2760_s_3_ang,ang
2761_s_3_neu,neu
2762_s_3_neu,neu
2763_s_3_sad,sad
2764_s_3_sad,sad
2765_s_3_sad,sad
2766_s_3_neu,neu
2767_s_3_hap,hap
2768_s_3_neu,neu
2769_s_3_neu,neu
2787_s_3_ang,ang
2788_s_3_ang,ang
2789_s_3_ang,ang
278_s_1_neu,neu
2790_s_3_ang,ang
2791_s_3_ang,ang
2792_s_3_ang,ang
2793_s_3_ang,ang
2794_s_3_ang,ang
2795_s_3_ang,ang
2796_s_3_ang,ang
2797_s_3_ang,ang
2798_s_3_ang,ang
2799_s_3_ang,ang
279_s_1_neu,neu
27_s_1_sad,sad
2800_s_3_ang,ang
2802_s_3_ang,ang
2803_s_3_ang,ang
2804_s_3_ang,ang
2805_s_3_ang,ang
2806_s_3_ang,ang
2807_s_3_ang,ang
2808_s_3_ang,ang
2809_s_3_ang,ang
280_s_1_neu,neu
2810_s_3_ang,ang
2811_s_3_exc,exc
2812_s_3_neu,neu
2813_s_3_neu,neu
2814_s_3_neu,neu
2815_s_3_neu,neu
2816_s_3_neu,neu
2817_s_3_neu,neu
2819_s_3_neu,neu
281_s_1_neu,neu
2820_s_3_neu,neu
2821_s_3_neu,neu
2822_s_3_neu,neu
2823_s_3_neu,neu
2824_s_3_neu,neu
2825_s_3_neu,neu
2826_s_3_neu,neu
2827_s_3_neu,neu
2828_s_3_neu,neu
2829_s_3_neu,neu
282_s_1_neu,neu
2830_s_3_neu,neu
2831_s_3_neu,neu
2832_s_3_neu,neu
2833_s_3_neu,neu
2835_s_3_neu,neu
2836_s_3_neu,neu
2837_s_3_neu,neu
2838_s_3_neu,neu
2839_s_3_ang,ang
283_s_1_neu,neu
2840_s_3_ang,ang
2841_s_3_ang,ang
2842_s_3_ang,ang
2843_s_3_ang,ang
2844_s_3_ang,ang
2845_s_3_neu,neu
2846_s_3_ang,ang
2847_s_3_ang,ang
2848_s_3_ang,ang
2849_s_3_ang,ang
284_s_1_neu,neu
2851_s_3_ang,ang
2852_s_3_ang,ang
2853_s_3_ang,ang
2854_s_3_ang,ang
2855_s_3_ang,ang
2856_s_3_ang,ang
2857_s_3_ang,ang
2858_s_3_sad,sad
2859_s_3_sad,sad
285_s_1_neu,neu
2860_s_3_sad,sad
2861_s_3_sad,sad
2862_s_3_sad,sad
2863_s_3_sad,sad
2864_s_3_sad,sad
2865_s_3_sad,sad
2866_s_3_sad,sad
2868_s_3_sad,sad
2869_s_3_sad,sad
286_s_1_neu,neu
2870_s_3_sad,sad
2871_s_3_sad,sad
2872_s_3_sad,sad
2873_s_3_sad,sad
2874_s_3_sad,sad
2875_s_3_sad,sad
2876_s_3_sad,sad
2877_s_3_sad,sad
2878_s_3_sad,sad
2879_s_3_sad,sad
287_s_1_neu,neu
2880_s_3_sad,sad
2881_s_3_sad,sad
2883_s_3_sad,sad
2884_s_3_sad,sad
2885_s_3_sad,sad
2886_s_3_sad,sad
2887_s_3_sad,sad
2888_s_3_sad,sad
2889_s_3_sad,sad
288_s_1_neu,neu
2890_s_3_sad,sad
2891_s_3_sad,sad
2892_s_3_sad,sad
2893_s_3_sad,sad
2894_s_3_sad,sad
2895_s_3_sad,sad
2896_s_3_sad,sad
2897_s_3_sad,sad
2899_s_3_sad,sad
289_s_1_neu,neu
28_s_1_sad,sad
2900_s_3_sad,sad
2901_s_3_sad,sad
2902_s_3_sad,sad
2903_s_3_sad,sad
2904_s_3_sad,sad
2905_s_3_sad,sad
2906_s_3_sad,sad
2907_s_3_sad,sad
2908_s_3_sad,sad
2909_s_3_sad,sad
290_s_1_neu,neu
2910_s_3_sad,sad
2911_s_3_hap,hap
2744_s_3_neu,neu
276_s_1_ang,ang
2786_s_3_ang,ang
2801_s_3_ang,ang
2818_s_3_neu,neu
2834_s_3_neu,neu
2850_s_3_ang,ang
2867_s_3_sad,sad
2882_s_3_sad,sad
2898_s_3_sad,sad
2912_s_3_hap,hap
292_s_1_neu,neu
2946_s_3_exc,exc
2962_s_3_neu,neu
2979_s_3_neu,neu
2913_s_3_exc,exc
2914_s_3_exc,exc
2915_s_3_hap,hap
2916_s_3_exc,exc
2917_s_3_hap,hap
2918_s_3_hap,hap
2919_s_3_hap,hap
291_s_1_neu,neu
2920_s_3_hap,hap
2921_s_3_hap,hap
2922_s_3_exc,exc
2923_s_3_hap,hap
2924_s_3_exc,exc
2925_s_3_hap,hap
2926_s_3_neu,neu
2927_s_3_exc,exc
2928_s_3_exc,exc
2929_s_3_exc,exc
2947_s_3_exc,exc
2948_s_3_hap,hap
2949_s_3_neu,neu
294_s_1_hap,hap
2950_s_3_ang,ang
2951_s_3_ang,ang
2952_s_3_ang,ang
2953_s_3_ang,ang
2954_s_3_ang,ang
2955_s_3_ang,ang
2956_s_3_neu,neu
2957_s_3_neu,neu
2958_s_3_neu,neu
2959_s_3_neu,neu
295_s_1_hap,hap
2960_s_3_neu,neu
2961_s_3_neu,neu
2963_s_3_neu,neu
2964_s_3_neu,neu
2965_s_3_neu,neu
2966_s_3_neu,neu
2967_s_3_neu,neu
2968_s_3_neu,neu
2969_s_3_neu,neu
296_s_1_hap,hap
2970_s_3_neu,neu
2971_s_3_neu,neu
2972_s_3_neu,neu
2973_s_3_neu,neu
2974_s_3_neu,neu
2975_s_3_neu,neu
2976_s_3_neu,neu
2977_s_3_neu,neu
2978_s_3_neu,neu
297_s_1_neu,neu
2980_s_3_neu,neu
2981_s_3_ang,ang
2982_s_3_ang,ang
2983_s_3_neu,neu
2984_s_3_neu,neu
2985_s_3_neu,neu
2986_s_3_neu,neu
2987_s_3_neu,neu
2988_s_3_neu,neu
2989_s_3_neu,neu
298_s_1_neu,neu
2990_s_3_neu,neu
2991_s_3_neu,neu
2992_s_3_neu,neu
2993_s_3_neu,neu
2994_s_3_neu,neu
2996_s_3_neu,neu
2997_s_3_neu,neu
2998_s_3_neu,neu
2999_s_3_neu,neu
299_s_1_neu,neu
29_s_1_neu,neu
2_s_1_ang,ang
3000_s_3_neu,neu
3001_s_3_neu,neu
3002_s_3_neu,neu
3003_s_3_neu,neu
3004_s_3_neu,neu
3005_s_3_neu,neu
3006_s_3_neu,neu
3007_s_3_neu,neu
3008_s_3_neu,neu
3009_s_3_neu,neu
3010_s_3_sad,sad
3011_s_3_sad,sad
3012_s_3_sad,sad
3013_s_3_ang,ang
3014_s_3_ang,ang
3015_s_3_ang,ang
3016_s_3_neu,neu
3017_s_3_neu,neu
3018_s_3_neu,neu
3019_s_3_ang,ang
301_s_1_hap,hap
3020_s_3_sad,sad
3021_s_3_ang,ang
3022_s_3_sad,sad
3023_s_3_sad,sad
3024_s_3_sad,sad
3026_s_3_sad,sad
3027_s_3_sad,sad
3028_s_3_sad,sad
3029_s_3_sad,sad
302_s_1_hap,hap
3030_s_3_sad,sad
3031_s_3_sad,sad
3032_s_3_ang,ang
3033_s_3_ang,ang
3034_s_3_ang,ang
3035_s_3_neu,neu
3036_s_3_neu,neu
3037_s_3_neu,neu
3038_s_3_ang,ang
3039_s_3_ang,ang
303_s_1_hap,hap
3041_s_3_neu,neu
3042_s_3_sad,sad
3043_s_3_neu,neu
3044_s_3_sad,sad
3045_s_3_neu,neu
3046_s_3_neu,neu
3047_s_3_ang,ang
3048_s_3_ang,ang
3049_s_3_ang,ang
304_s_1_neu,neu
3050_s_3_neu,neu
3051_s_3_sad,sad
3052_s_3_sad,sad
3053_s_3_sad,sad
3054_s_3_ang,ang
3055_s_3_ang,ang
3057_s_3_ang,ang
3058_s_3_sad,sad
3059_s_3_sad,sad
305_s_1_neu,neu
3060_s_3_ang,ang
3061_s_3_ang,ang
3062_s_3_sad,sad
3063_s_3_sad,sad
3064_s_3_neu,neu
3065_s_3_neu,neu
3066_s_3_neu,neu
3067_s_3_neu,neu
3068_s_3_ang,ang
3069_s_3_ang,ang
306_s_1_neu,neu
3070_s_3_ang,ang
3072_s_3_sad,sad
3073_s_3_sad,sad
3074_s_3_sad,sad
3075_s_3_sad,sad
3076_s_3_hap,hap
3077_s_3_hap,hap
3078_s_3_hap,hap
3079_s_3_hap,hap
307_s_1_sad,sad
3080_s_3_hap,hap
3081_s_3_hap,hap
3082_s_3_hap,hap
3083_s_3_hap,hap
3084_s_3_hap,hap
3085_s_3_hap,hap
3086_s_3_hap,hap
3087_s_3_sad,sad
3088_s_3_sad,sad
3089_s_3_sad,sad
3106_s_3_sad,sad
3107_s_3_sad,sad
3108_s_3_sad,sad
3109_s_3_sad,sad
310_s_1_neu,neu
3110_s_3_sad,sad
3111_s_3_sad,sad
3112_s_3_sad,sad
3113_s_3_sad,sad
3114_s_3_sad,sad
3115_s_3_sad,sad
3116_s_3_sad,sad
3117_s_3_hap,hap
3118_s_3_hap,hap
3119_s_3_neu,neu
311_s_1_neu,neu
3120_s_3_neu,neu
3122_s_3_exc,exc
3123_s_3_exc,exc
3124_s_3_exc,exc
3125_s_3_exc,exc
3126_s_3_exc,exc
3127_s_3_exc,exc
3128_s_3_exc,exc
3129_s_3_exc,exc
312_s_1_neu,neu
3130_s_3_neu,neu
3131_s_3_exc,exc
3132_s_3_exc,exc
3133_s_3_exc,exc
3134_s_3_exc,exc
3135_s_3_exc,exc
3136_s_3_exc,exc
3137_s_3_exc,exc
3139_s_3_exc,exc
313_s_1_neu,neu
3140_s_3_exc,exc
3141_s_3_exc,exc
3142_s_3_exc,exc
3143_s_3_exc,exc
3144_s_3_exc,exc
3145_s_3_exc,exc
3146_s_3_ang,ang
3147_s_3_ang,ang
3148_s_3_ang,ang
3149_s_3_ang,ang
314_s_1_neu,neu
3150_s_3_ang,ang
3151_s_3_ang,ang
3152_s_3_ang,ang
3153_s_3_ang,ang
3155_s_3_sad,sad
3156_s_3_sad,sad
3157_s_3_sad,sad
3158_s_3_sad,sad
3159_s_3_ang,ang
315_s_1_hap,hap
3160_s_3_ang,ang
3161_s_3_sad,sad
3162_s_3_sad,sad
3163_s_3_sad,sad
3164_s_3_sad,sad
3165_s_3_sad,sad
3166_s_3_sad,sad
3167_s_3_sad,sad
3168_s_3_hap,hap
3169_s_3_hap,hap
316_s_1_hap,hap
3171_s_3_hap,hap
3172_s_3_hap,hap
3173_s_3_hap,hap
3174_s_3_exc,exc
3175_s_3_neu,neu
3176_s_3_neu,neu
3177_s_3_neu,neu
3178_s_3_neu,neu
3179_s_3_neu,neu
317_s_1_hap,hap
3180_s_3_neu,neu
3181_s_3_ang,ang
3182_s_3_ang,ang
3183_s_3_ang,ang
3184_s_3_ang,ang
3185_s_3_ang,ang
3186_s_3_ang,ang
3188_s_3_sad,sad
3189_s_3_hap,hap
318_s_1_hap,hap
3190_s_3_hap,hap
3191_s_3_hap,hap
3192_s_3_hap,hap
3193_s_3_exc,exc
3194_s_3_exc,exc
3195_s_3_exc,exc
3196_s_3_exc,exc
3197_s_3_sad,sad
3198_s_3_exc,exc
3199_s_3_exc,exc
319_s_1_hap,hap
31_s_1_sad,sad
3200_s_3_neu,neu
300_s_1_hap,hap
3025_s_3_sad,sad
3040_s_3_neu,neu
3056_s_3_ang,ang
3071_s_3_ang,ang
308_s_1_neu,neu
3105_s_3_sad,sad
3121_s_3_exc,exc
3138_s_3_exc,exc
3154_s_3_ang,ang
3170_s_3_hap,hap
3187_s_3_sad,sad
3201_s_3_neu,neu
3217_s_3_ang,ang
3232_s_3_ang,ang
3202_s_3_ang,ang
3203_s_3_neu,neu
3204_s_3_neu,neu
3205_s_3_neu,neu
3206_s_3_ang,ang
3207_s_3_ang,ang
3208_s_3_neu,neu
3209_s_3_ang,ang
320_s_1_hap,hap
3210_s_3_neu,neu
3211_s_3_neu,neu
3212_s_3_ang,ang
3213_s_3_ang,ang
3214_s_3_ang,ang
3215_s_3_ang,ang
3216_s_3_ang,ang
3218_s_3_ang,ang
3219_s_3_ang,ang
321_s_1_hap,hap
3220_s_3_neu,neu
3221_s_3_ang,ang
3222_s_3_ang,ang
3223_s_3_ang,ang
3224_s_3_ang,ang
3225_s_3_ang,ang
3226_s_3_ang,ang
3227_s_3_ang,ang
3228_s_3_ang,ang
3229_s_3_neu,neu
322_s_1_hap,hap
3230_s_3_ang,ang
3231_s_3_ang,ang
3233_s_3_ang,ang
3234_s_3_ang,ang
3235_s_3_ang,ang
3236_s_3_neu,neu
3237_s_3_neu,neu
3238_s_3_ang,ang
3239_s_3_ang,ang
323_s_1_sad,sad
3240_s_3_ang,ang
3241_s_3_neu,neu
3242_s_3_neu,neu
3243_s_3_neu,neu
3244_s_3_ang,ang
3245_s_3_ang,ang
3246_s_3_ang,ang
3247_s_3_ang,ang
3248_s_3_ang,ang
3249_s_3_ang,ang
3267_s_4_ang,ang
3268_s_4_ang,ang
3269_s_4_ang,ang
326_s_1_sad,sad
3270_s_4_neu,neu
3271_s_4_ang,ang
3272_s_4_ang,ang
3273_s_4_ang,ang
3274_s_4_ang,ang
3275_s_4_ang,ang
3276_s_4_ang,ang
3277_s_4_ang,ang
3278_s_4_ang,ang
3279_s_4_ang,ang
327_s_1_sad,sad
3280_s_4_ang,ang
3281_s_4_neu,neu
3283_s_4_sad,sad
3284_s_4_ang,ang
3285_s_4_ang,ang
3286_s_4_ang,ang
3287_s_4_ang,ang
3288_s_4_neu,neu
3289_s_4_neu,neu
328_s_1_sad,sad
3290_s_4_ang,ang
3291_s_4_ang,ang
3292_s_4_ang,ang
3293_s_4_ang,ang
3294_s_4_sad,sad
3295_s_4_ang,ang
3296_s_4_ang,ang
3297_s_4_ang,ang
3298_s_4_sad,sad
329_s_1_sad,sad
32_s_1_sad,sad
3300_s_4_ang,ang
3301_s_4_ang,ang
3302_s_4_ang,ang
3303_s_4_ang,ang
3304_s_4_ang,ang
3305_s_4_ang,ang
3306_s_4_ang,ang
3307_s_4_ang,ang
3308_s_4_ang,ang
3309_s_4_ang,ang
330_s_1_sad,sad
3310_s_4_ang,ang
3311_s_4_ang,ang
3312_s_4_ang,ang
3313_s_4_ang,ang
3315_s_4_ang,ang
3316_s_4_ang,ang
3317_s_4_ang,ang
3318_s_4_sad,sad
3319_s_4_sad,sad
331_s_1_sad,sad
3320_s_4_sad,sad
3321_s_4_sad,sad
3322_s_4_sad,sad
3323_s_4_sad,sad
3324_s_4_sad,sad
3325_s_4_sad,sad
3326_s_4_sad,sad
3327_s_4_ang,ang
3328_s_4_ang,ang
3329_s_4_ang,ang
332_s_1_sad,sad
3331_s_4_sad,sad
3332_s_4_sad,sad
3333_s_4_sad,sad
3334_s_4_sad,sad
3335_s_4_sad,sad
3336_s_4_sad,sad
3337_s_4_ang,ang
3338_s_4_ang,ang
3339_s_4_ang,ang
333_s_1_sad,sad
3340_s_4_sad,sad
3341_s_4_sad,sad
3342_s_4_sad,sad
3343_s_4_exc,exc
3344_s_4_exc,exc
3345_s_4_exc,exc
3346_s_4_exc,exc
3348_s_4_exc,exc
3349_s_4_exc,exc
334_s_1_sad,sad
3350_s_4_exc,exc
3351_s_4_exc,exc
3352_s_4_hap,hap
3353_s_4_exc,exc
